日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2020-11-04,'000688,科创50,1458.8957,1462.6744,1443.4236,1454.73,1449.0068,9.8889,0.6825,4180001,24098062962.0
2020-11-03,'000688,科创50,1449.0068,1451.6319,1402.2637,1403.6429,1400.9122,48.0946,3.4331,5020761,28680493307.0
2020-11-02,'000688,科创50,1400.9122,1406.9352,1370.8999,1402.0829,1393.9095,7.0027,0.5024,5250701,28983972084.0
2020-10-30,'000688,科创50,1393.9095,1430.1186,1393.9095,1413.5108,1412.0554,-18.1459,-1.2851,6123725,35304499985.0
2020-10-29,'000688,科创50,1412.0554,1418.4061,1387.3837,1394.2803,1406.0745,5.9809,0.4254,4612046,26794454255.0
2020-10-28,'000688,科创50,1406.0745,1413.6585,1392.0673,1396.5597,1385.7453,20.3292,1.467,4166346,24310315128.0
2020-10-27,'000688,科创50,1385.7453,1386.8033,1354.8069,1359.1758,1356.1074,29.6379,2.1855,3147773,19204476095.0
2020-10-26,'000688,科创50,1356.1074,1364.9658,1313.4511,1332.6842,1336.527,19.5804,1.465,3074009,18436475066.0
2020-10-23,'000688,科创50,1336.527,1389.5165,1336.373,1380.3698,1376.5804,-40.0534,-2.9096,3775379,23887906287.0
2020-10-22,'000688,科创50,1376.5804,1395.1306,1373.5056,1395.1306,1396.9773,-20.3969,-1.4601,3329097,21553842422.0
2020-10-21,'000688,科创50,1396.9773,1429.4538,1396.1225,1427.2363,1426.181,-29.2037,-2.0477,3849928,23104114708.0
2020-10-20,'000688,科创50,1426.181,1428.0754,1402.7109,1413.8658,1412.1484,14.0326,0.9937,3879556,22134582969.0
2020-10-19,'000688,科创50,1412.1484,1446.4907,1411.2694,1444.8406,1438.5283,-26.3799,-1.8338,4009461,25584666218.0
2020-10-16,'000688,科创50,1438.5283,1461.8287,1429.0797,1457.1513,1453.7887,-15.2604,-1.0497,3777447,22630827773.0
2020-10-15,'000688,科创50,1453.7887,1492.9969,1451.8771,1489.3806,1488.6697,-34.881,-2.3431,4520312,26861929746.0
2020-10-14,'000688,科创50,1488.6697,1498.0027,1481.1209,1495.3401,1497.5955,-8.9258,-0.596,4673418,25563811851.0
2020-10-13,'000688,科创50,1497.5955,1498.8282,1485.1321,1491.8546,1490.5754,7.0201,0.471,5095454,27840585366.0
2020-10-12,'000688,科创50,1490.5754,1491.605,1469.6515,1475.2581,1465.9591,24.6163,1.6792,6598166,35293726351.0
2020-10-09,'000688,科创50,1465.9591,1467.983,1446.5161,1446.5161,1418.7961,47.163,3.3242,4921015,24754719794.0
2020-09-30,'000688,科创50,1418.7961,1431.8762,1393.9116,1394.8631,1389.9628,28.8333,2.0744,3985063,20256329556.0
2020-09-29,'000688,科创50,1389.9628,1403.4346,1345.9908,1345.9908,1338.9521,51.0107,3.8097,4293616,21227415374.0
2020-09-28,'000688,科创50,1338.9521,1369.039,1335.9926,1367.462,1364.0245,-25.0724,-1.8381,4523227,22568496170.0
2020-09-25,'000688,科创50,1364.0245,1402.675,1360.5504,1399.3884,1394.9263,-30.9018,-2.2153,3824131,19971286165.0
2020-09-24,'000688,科创50,1394.9263,1416.3779,1392.014,1412.1571,1423.9035,-28.9772,-2.0351,5031487,24940740420.0
2020-09-23,'000688,科创50,1423.9035,1440.6395,1400.2817,1401.3748,1390.0862,33.8173,2.4327,6208908,30743660639.0
2020-09-22,'000688,科创50,1390.0862,1403.2588,1379.0104,1389.7831,1397.7463,-7.6601,-0.548,5571567,27299775530.0
2020-09-21,'000688,科创50,1397.7463,1411.5049,1390.9045,1407.0685,1403.8988,-6.1525,-0.4382,5173416,27612911980.0
2020-09-18,'000688,科创50,1403.8988,1403.919,1379.9158,1386.3824,1383.5899,20.3089,1.4678,6376210,30212127551.0
2020-09-17,'000688,科创50,1383.5899,1393.853,1335.0274,1347.4536,1349.6719,33.918,2.5131,8406254,36518775884.0
2020-09-16,'000688,科创50,1349.6719,1364.4173,1341.6757,1363.3186,1364.6026,-14.9307,-1.0941,4133686,20704595574.0
2020-09-15,'000688,科创50,1364.6026,1372.4398,1334.8168,1348.7882,1348.0697,16.5329,1.2264,4109504,22576948542.0
2020-09-14,'000688,科创50,1348.0697,1372.8277,1334.9847,1334.9847,1312.5123,35.5574,2.7091,4373248,24507233504.0
2020-09-11,'000688,科创50,1312.5123,1313.8472,1272.8442,1279.8406,1280.1888,32.3235,2.5249,4036201,20366235616.0
2020-09-10,'000688,科创50,1280.1888,1321.0598,1276.4983,1309.3155,1298.0784,-17.8896,-1.3782,4750599,23353059949.0
2020-09-09,'000688,科创50,1298.0784,1332.0747,1289.3502,1331.4285,1344.6124,-46.534,-3.4608,6252185,29373070918.0
2020-09-08,'000688,科创50,1344.6124,1363.2754,1328.9241,1356.8211,1356.6991,-12.0867,-0.8909,4448545,26848112397.0
2020-09-07,'000688,科创50,1356.6991,1394.9037,1349.7673,1387.4929,1390.2835,-33.5844,-2.4157,6207608,36867638316.0
2020-09-04,'000688,科创50,1390.2835,1396.0039,1371.1643,1377.3939,1402.1443,-11.8608,-0.8459,4909810,29608111465.0
2020-09-03,'000688,科创50,1402.1443,1423.8929,1396.1111,1422.4154,1422.9526,-20.8083,-1.4623,5304861,31018071537.0
2020-09-02,'000688,科创50,1422.9526,1434.9204,1411.842,1430.8669,1426.6505,-3.6979,-0.2592,4919830,28487959233.0
2020-09-01,'000688,科创50,1426.6505,1435.6476,1419.6013,1424.4333,1423.2355,3.415,0.2399,4431871,24755292416.0
2020-08-31,'000688,科创50,1423.2355,1441.4578,1417.6578,1417.6635,1413.6374,9.5981,0.679,5475692,31463771648.0
2020-08-28,'000688,科创50,1413.6374,1416.8167,1393.8469,1415.6485,1417.5587,-3.9213,-0.2766,5652897,34076318139.0
2020-08-27,'000688,科创50,1417.5587,1429.955,1380.125,1389.9399,1383.305,34.2537,2.4762,6056520,32528230159.0
2020-08-26,'000688,科创50,1383.305,1430.7877,1377.2066,1422.0026,1427.7048,-44.3998,-3.1099,6544953,35154034864.0
2020-08-25,'000688,科创50,1427.7048,1462.8962,1424.4151,1449.5374,1450.6667,-22.9619,-1.5829,5269909,28269377099.0
2020-08-24,'000688,科创50,1450.6667,1457.5771,1421.8894,1453.4923,1447.7135,2.9532,0.204,5606668,29855211003.0
2020-08-21,'000688,科创50,1447.7135,1467.9805,1443.5203,1447.8013,1442.5793,5.1342,0.3559,5215102,27691331562.0
2020-08-20,'000688,科创50,1442.5793,1473.0528,1438.4556,1460.0349,1472.0212,-29.4419,-2.0001,6154748,32206408514.0
2020-08-19,'000688,科创50,1472.0212,1517.8933,1470.344,1516.9763,1512.5092,-40.488,-2.6769,8016528,42729476783.0
2020-08-18,'000688,科创50,1512.5092,1512.7557,1492.9592,1496.4213,1496.4003,16.1089,1.0765,7946743,45462336090.0
2020-08-17,'000688,科创50,1496.4003,1501.2509,1471.9158,1486.8129,1484.0407,12.3596,0.8328,7506811,38489792373.0
2020-08-14,'000688,科创50,1484.0407,1486.4016,1453.7359,1466.795,1468.2291,15.8116,1.0769,4313049,29906442951.0
2020-08-13,'000688,科创50,1468.2291,1482.6307,1453.3811,1465.6044,1458.6425,9.5866,0.6572,4944971,37719205369.0
2020-08-12,'000688,科创50,1458.6425,1488.88,1422.7308,1485.5571,1491.8414,-33.1989,-2.2254,6336105,42597006679.0
2020-08-11,'000688,科创50,1491.8414,1539.8359,1490.8349,1531.6047,1535.5971,-43.7557,-2.8494,5771384,38932760654.0
2020-08-10,'000688,科创50,1535.5971,1555.6842,1507.2707,1520.1025,1526.8034,8.7937,0.576,6018437,43695168799.0
2020-08-07,'000688,科创50,1526.8034,1568.5611,1492.2461,1561.8557,1573.869,-47.0656,-2.9904,7357510,50034092741.0
2020-08-06,'000688,科创50,1573.869,1589.7518,1552.5356,1582.4745,1588.6219,-14.7529,-0.9287,6986209,50466276943.0
2020-08-05,'000688,科创50,1588.6219,1597.4714,1556.6811,1592.3878,1566.0553,22.5666,1.441,7167247,51790274122.0
2020-08-04,'000688,科创50,1566.0553,1628.138,1555.9031,1620.7948,1622.8132,-56.7579,-3.4975,7827533,55106588631.0
2020-08-03,'000688,科创50,1622.8132,1622.8132,1533.2272,1533.2272,1512.9764,109.8368,7.2597,9665389,66759438506.0
2020-07-31,'000688,科创50,1512.9764,1513.7613,1467.7757,1469.0996,1472.7914,40.185,2.7285,8554323,59272295221.0
2020-07-30,'000688,科创50,1472.7914,1496.269,1467.7982,1484.4299,1476.9248,-4.1334,-0.2799,7402878,50620078654.0
2020-07-29,'000688,科创50,1476.9248,1476.9248,1395.9744,1400.9201,1400.5353,76.3895,5.4543,7326990,48468194584.0
2020-07-28,'000688,科创50,1400.5353,1404.9026,1383.2842,1385.7933,1374.5189,26.0164,1.8928,5444707,33909664447.0
2020-07-27,'000688,科创50,1374.5189,1403.1125,1361.9814,1396.4882,1389.3051,-14.7862,-1.0643,6206763,38244656359.0
2020-07-24,'000688,科创50,1389.3051,1474.4601,1389.3051,1467.1027,1494.1393,-104.8342,-7.0164,10254387,58754658081.0
2020-07-23,'000688,科创50,1494.1393,1512.4677,1459.7342,1487.1965,1497.2305,-3.0912,-0.2065,8947755,57698592616.0
2020-07-22,'000688,科创50,1497.2305,1519.1222,1468.1118,1474.0151,1490.1714,7.0591,0.4737,9910811,64406298258.0
2020-07-21,'000688,科创50,1490.1714,1499.8536,1454.588,1456.4868,1459.0339,31.1375,2.1341,7598157,49947393973.0
2020-07-20,'000688,科创50,1459.0339,1463.7069,1388.277,1459.7843,1443.3965,15.6374,1.0834,9053350,57905387955.0
2020-07-17,'000688,科创50,1443.3965,1495.9136,1425.6423,1475.4641,1469.7978,-26.4013,-1.7963,8965056,56025843852.0
2020-07-16,'000688,科创50,1469.7978,1612.3281,1460.64,1606.4351,1612.0349,-142.2371,-8.8235,13819920,97427952652.0
2020-07-15,'000688,科创50,1612.0349,1707.6328,1611.9106,1702.5807,1701.5824,-89.5475,-5.2626,10008757,68051034073.0
2020-07-14,'000688,科创50,1701.5824,1726.1926,1647.6415,1714.8712,1721.9764,-20.394,-1.1843,9448435,62020287102.0
2020-07-13,'000688,科创50,1721.9764,1721.9764,1640.9838,1647.1828,1654.8264,67.15,4.0578,8097678,52812436503.0
2020-07-10,'000688,科创50,1654.8264,1682.6191,1633.1829,1653.5045,1666.8502,-12.0238,-0.7213,7818090,50611873531.0
2020-07-09,'000688,科创50,1666.8502,1681.9061,1594.2555,1596.9839,1599.9053,66.9449,4.1843,9680794,57622342895.0
2020-07-08,'000688,科创50,1599.9053,1608.1927,1555.3059,1572.7764,1572.189,27.7163,1.7629,7913152,45006799899.0
2020-07-07,'000688,科创50,1572.189,1617.5998,1550.2962,1550.2962,1538.402,33.787,2.1962,10320028,55697521536.0
2020-07-06,'000688,科创50,1538.402,1547.1352,1444.6859,1445.607,1438.5851,99.8169,6.9385,9449415,46127039527.0
2020-07-03,'000688,科创50,1438.5851,1441.0887,1408.0799,1435.0821,1437.0521,1.533,0.1067,6024870,31709384931.0
2020-07-02,'000688,科创50,1437.0521,1452.745,1424.1484,1439.0094,1439.8778,-2.8257,-0.1962,5994840,32374847140.0
2020-07-01,'000688,科创50,1439.8778,1459.7705,1417.6017,1453.2515,1447.8856,-8.0078,-0.5531,6278614,33221522578.0
2020-06-30,'000688,科创50,1447.8856,1454.3065,1410.5773,1410.5773,1401.644,46.2416,3.2991,5533660,28948822613.0
2020-06-29,'000688,科创50,1401.644,1415.911,1393.7148,1415.911,1424.2771,-22.6331,-1.5891,5241555,25493640883.0
2020-06-24,'000688,科创50,1424.2771,1432.9879,1406.8688,1408.5477,1407.1925,17.0846,1.2141,6376433,31501429734.0
2020-06-23,'000688,科创50,1407.1925,1407.1925,1365.3292,1365.3292,1371.2069,35.9856,2.6244,5800882,28882768472.0
2020-06-22,'000688,科创50,1371.2069,1380.374,1347.9423,1347.9423,1325.1466,46.0603,3.4759,7112390,33903733976.0
2020-06-19,'000688,科创50,1325.1466,1329.202,1301.0208,1301.0208,1302.3711,22.7755,1.7488,4724995,23066336736.0
2020-06-18,'000688,科创50,1302.3711,1304.4857,1286.4731,1289.7652,1291.1171,11.254,0.8716,4995969,24188476063.0
2020-06-17,'000688,科创50,1291.1171,1299.7768,1280.5193,1291.0353,1289.1346,1.9825,0.1538,5459737,26075359829.0
2020-06-16,'000688,科创50,1289.1346,1289.1346,1259.0858,1259.0858,1249.9087,39.2259,3.1383,5315518,25780402655.0
2020-06-15,'000688,科创50,1249.9087,1271.9054,1249.5828,1262.4755,1262.2901,-12.3814,-0.9809,4679292,22955299049.0
2020-06-12,'000688,科创50,1262.2901,1268.4599,1246.8028,1246.8028,1273.5896,-11.2995,-0.8872,4809826,22113866914.0
2020-06-11,'000688,科创50,1273.5896,1294.3397,1265.3776,1270.7235,1269.978,3.6116,0.2844,5348532,24499760302.0
2020-06-10,'000688,科创50,1269.978,1278.0743,1265.1112,1278.0743,1278.5069,-8.5289,-0.6671,5710625,22717977191.0
2020-06-09,'000688,科创50,1278.5069,1278.8515,1269.1124,1277.4465,1280.0526,-1.5457,-0.1208,4279471,21815816253.0
2020-06-08,'000688,科创50,1280.0526,1311.6822,1277.2889,1306.4968,1297.3057,-17.2531,-1.3299,4728843,24492202638.0
2020-06-05,'000688,科创50,1297.3057,1307.8866,1292.0506,1300.2535,1299.8034,-2.4977,-0.1922,4740083,23969376504.0
2020-06-04,'000688,科创50,1299.8034,1306.0673,1291.2077,1295.155,1294.2802,5.5232,0.4267,5499728,26653572188.0
2020-06-03,'000688,科创50,1294.2802,1314.1444,1293.595,1305.734,1305.6365,-11.3563,-0.8698,4800510,26350277312.0
2020-06-02,'000688,科创50,1305.6365,1312.5164,1294.2191,1305.7973,1300.7411,4.8954,0.3764,4847518,26330461544.0
2020-06-01,'000688,科创50,1300.7411,1309.9596,1257.9659,1257.9659,1246.1109,54.6302,4.3841,5072011,26138799847.0
2020-05-29,'000688,科创50,1246.1109,1267.4265,1227.2003,1227.2003,1232.2199,13.891,1.1273,4498588,22356906676.0
2020-05-28,'000688,科创50,1232.2199,1256.2175,1206.6174,1251.0592,1253.272,-21.0521,-1.6798,4239302,21204276758.0
2020-05-27,'000688,科创50,1253.272,1281.2054,1251.0817,1271.4568,1272.6605,-19.3885,-1.5235,4571550,21537386959.0
2020-05-26,'000688,科创50,1272.6605,1272.9197,1217.6223,1217.6223,1212.0871,60.5734,4.9974,4465922,20624875954.0
2020-05-25,'000688,科创50,1212.0871,1227.5593,1205.7252,1223.866,1230.6585,-18.5714,-1.5091,3390682,16447330918.0
2020-05-22,'000688,科创50,1230.6585,1258.3142,1208.8198,1247.6045,1251.9308,-21.2723,-1.6992,4240917,20607686622.0
2020-05-21,'000688,科创50,1251.9308,1309.5049,1251.5228,1305.9116,1306.9976,-55.0668,-4.2132,4949058,24672708158.0
2020-05-20,'000688,科创50,1306.9976,1348.5767,1297.6731,1317.4035,1324.4176,-17.42,-1.3153,5623681,28703402968.0
2020-05-19,'000688,科创50,1324.4176,1324.4176,1260.2208,1260.2208,1254.299,70.1186,5.5903,4807584,25379365377.0
2020-05-18,'000688,科创50,1254.299,1279.2904,1253.3279,1279.2904,1270.4805,-16.1815,-1.2737,5082221,26658565426.0
2020-05-15,'000688,科创50,1270.4805,1280.0498,1244.7412,1244.7412,1242.1685,28.312,2.2792,4315540,21383972249.0
2020-05-14,'000688,科创50,1242.1685,1258.2535,1238.2297,1241.8444,1247.034,-4.8655,-0.3902,4678296,20564429914.0
2020-05-13,'000688,科创50,1247.034,1252.5778,1227.7222,1227.7222,1233.5918,13.4422,1.0897,4068999,18802534322.0
2020-05-12,'000688,科创50,1233.5918,1233.6392,1203.1469,1222.3869,1226.0614,7.5304,0.6142,3822614,17346775223.0
2020-05-11,'000688,科创50,1226.0614,1268.0773,1215.9698,1244.3032,1240.2455,-14.1841,-1.1437,4125490,19265721580.0
2020-05-08,'000688,科创50,1240.2455,1272.6249,1230.9069,1230.9069,1224.1045,16.141,1.3186,4659407,21029284772.0
2020-05-07,'000688,科创50,1224.1045,1249.6362,1218.2383,1249.6362,1247.5125,-23.408,-1.8764,5422596,22549913018.0
2020-05-06,'000688,科创50,1247.5125,1252.7544,1155.117,1155.117,1166.348,81.1645,6.9589,5630940,24199155642.0
2020-04-30,'000688,科创50,1166.348,1171.7996,1107.4261,1107.4261,1102.6982,63.6498,5.7722,4087211,17154966598.0
2020-04-29,'000688,科创50,1102.6982,1125.193,1102.5717,1105.6001,1113.5126,-10.8144,-0.9712,3100418,12309269653.0
2020-04-28,'000688,科创50,1113.5126,1130.6148,1037.26,1130.6148,1138.0998,-24.5872,-2.1604,4609236,17843965585.0
2020-04-27,'000688,科创50,1138.0998,1145.7475,1136.2336,1140.1939,1144.153,-6.0532,-0.5291,3145269,13554399070.0
2020-04-24,'000688,科创50,1144.153,1155.5429,1139.3054,1148.5901,1149.7162,-5.5632,-0.4839,3590075,13544462915.0
2020-04-23,'000688,科创50,1149.7162,1157.8689,1140.5493,1140.8013,1135.8487,13.8675,1.2209,4052550,14290717406.0
2020-04-22,'000688,科创50,1135.8487,1135.8487,1108.6826,1108.6826,1119.2289,16.6198,1.4849,3821580,11812376878.0
2020-04-21,'000688,科创50,1119.2289,1127.6581,1108.476,1127.6581,1133.361,-14.1321,-1.2469,3842314,10679236463.0
2020-04-20,'000688,科创50,1133.361,1133.361,1115.7224,1119.2585,1117.07,16.291,1.4584,5014214,11803076473.0
2020-04-17,'000688,科创50,1117.07,1129.1195,1102.6574,1102.6574,1091.9326,25.1374,2.3021,2585719,12159868682.0
2020-04-16,'000688,科创50,1091.9326,1097.1977,1080.8726,1080.8726,1088.203,3.7296,0.3427,1784417,8710350178.0
2020-04-15,'000688,科创50,1088.203,1101.6743,1076.9412,1076.9412,1073.2172,14.9858,1.3963,1662279,9010288213.0
2020-04-14,'000688,科创50,1073.2172,1073.2172,1049.2117,1049.2117,1042.1452,31.072,2.9815,1430020,6939273662.0
2020-04-13,'000688,科创50,1042.1452,1052.0055,1038.818,1048.2062,1058.44,-16.2948,-1.5395,1519103,7140800283.0
2020-04-10,'000688,科创50,1058.44,1100.368,1054.3459,1100.368,1101.2814,-42.8414,-3.8901,2271445,10912793906.0
2020-04-09,'000688,科创50,1101.2814,1110.0596,1094.9236,1107.4743,1104.1448,-2.8634,-0.2593,2031735,9585174464.0
2020-04-08,'000688,科创50,1104.1448,1117.8064,1100.3095,1104.9553,1111.6535,-7.5087,-0.6755,1707433,8423084598.0
2020-04-07,'000688,科创50,1111.6535,1117.7889,1108.7778,1109.6114,1080.5303,31.1232,2.8804,1986227,9755513864.0
2020-04-03,'000688,科创50,1080.5303,1095.3112,1074.1858,1089.2419,1094.8263,-14.296,-1.3058,1814410,9302559130.0
2020-04-02,'000688,科创50,1094.8263,1094.8263,1033.559,1033.559,1037.9274,56.8989,5.482,2093097,11138761717.0
2020-04-01,'000688,科创50,1037.9274,1060.7077,1026.575,1026.575,1029.7493,8.1781,0.7942,1750561,8830290427.0
2020-03-31,'000688,科创50,1029.7493,1055.2678,1027.2243,1048.7356,1035.8273,-6.078,-0.5868,1703672,8725613569.0
2020-03-30,'000688,科创50,1035.8273,1062.8986,1021.4988,1062.8986,1084.5054,-48.6781,-4.4885,2260876,11065143743.0
2020-03-27,'000688,科创50,1084.5054,1110.5368,1082.9317,1109.5416,1095.3381,-10.8327,-0.989,2292013,10640810484.0
2020-03-26,'000688,科创50,1095.3381,1111.4841,1091.0044,1093.331,1101.3194,-5.9813,-0.5431,2113779,10986345455.0
2020-03-25,'000688,科创50,1101.3194,1110.0985,1094.1629,1097.3089,1060.8431,40.4763,3.8155,2496326,12434802515.0
2020-03-24,'000688,科创50,1060.8431,1071.3398,1020.2491,1067.0136,1039.8841,20.959,2.0155,2368342,12167972703.0
2020-03-23,'000688,科创50,1039.8841,1096.3995,1037.5282,1092.501,1127.3694,-87.4853,-7.7601,2830474,13991481718.0
2020-03-20,'000688,科创50,1127.3694,1148.09,1114.291,1140.0924,1128.9734,-1.604,-0.1421,2355961,13145479435.0
2020-03-19,'000688,科创50,1128.9734,1133.6946,1091.24,1116.2634,1115.0188,13.9546,1.2515,2785032,14456418824.0
2020-03-18,'000688,科创50,1115.0188,1173.2342,1115.0188,1145.3023,1131.5472,-16.5284,-1.4607,2999560,15906593165.0
2020-03-17,'000688,科创50,1131.5472,1141.3882,1079.8384,1132.9488,1115.0839,16.4633,1.4764,2972678,15475001526.0
2020-03-16,'000688,科创50,1115.0839,1200.4637,1115.0839,1188.0777,1175.2816,-60.1977,-5.122,3181187,16930302827.0
2020-03-13,'000688,科创50,1175.2816,1187.7005,1103.9561,1103.9561,1167.0649,8.2167,0.704,3383310,17857156876.0
2020-03-12,'000688,科创50,1167.0649,1177.3596,1151.7852,1161.9219,1184.7101,-17.6452,-1.4894,2805384,13230717967.0
2020-03-11,'000688,科创50,1184.7101,1233.4261,1184.7101,1218.5161,1216.3284,-31.6183,-2.5995,4248509,18151329837.0
2020-03-10,'000688,科创50,1216.3284,1216.3284,1135.2091,1148.3965,1171.8592,44.4692,3.7948,4064920,20635332923.0
2020-03-09,'000688,科创50,1171.8592,1223.2463,1171.8592,1216.0351,1243.3725,-71.5133,-5.7516,3872703,18877583868.0
2020-03-06,'000688,科创50,1243.3725,1255.074,1237.6234,1246.0962,1264.7876,-21.4151,-1.6932,3261213,16884830366.0
2020-03-05,'000688,科创50,1264.7876,1277.706,1246.7144,1277.706,1255.7232,9.0644,0.7218,4312616,20746222681.0
2020-03-04,'000688,科创50,1255.7232,1277.686,1226.8024,1268.834,1285.0342,-29.311,-2.281,3819524,21539763079.0
2020-03-03,'000688,科创50,1285.0342,1332.8353,1272.0626,1278.2685,1252.6243,32.4099,2.5874,5122939,27537029808.0
2020-03-02,'000688,科创50,1252.6243,1259.0764,1194.9372,1202.9589,1191.0548,61.5695,5.1693,4979736,24240042956.0
2020-02-28,'000688,科创50,1191.0548,1231.0944,1187.0962,1206.858,1264.9407,-73.8859,-5.8411,5132084,27546301318.0
2020-02-27,'000688,科创50,1264.9407,1293.1869,1251.4512,1293.1869,1288.2418,-23.3011,-1.8088,5032823,28442351821.0
2020-02-26,'000688,科创50,1288.2418,1361.0063,1286.3453,1348.075,1367.3683,-79.1265,-5.7868,5015814,28837575808.0
2020-02-25,'000688,科创50,1367.3683,1371.5759,1312.4786,1312.4786,1351.7098,15.6585,1.1584,4611599,29202484341.0
2020-02-24,'000688,科创50,1351.7098,1359.2267,1328.7467,1341.9878,1346.8628,4.847,0.3599,4199988,27239430462.0
2020-02-21,'000688,科创50,1346.8628,1373.6669,1337.5566,1337.5566,1348.3377,-1.4749,-0.1094,4475455,32799336628.0
2020-02-20,'000688,科创50,1348.3377,1390.0194,1321.7335,1377.7562,1373.4439,-25.1062,-1.828,4222266,25495526119.0
2020-02-19,'000688,科创50,1373.4439,1412.1691,1373.4439,1398.7812,1399.3841,-25.9402,-1.8537,4783190,29390754314.0
2020-02-18,'000688,科创50,1399.3841,1404.7123,1372.5255,1381.583,1381.5532,17.8309,1.2906,4905609,31443906973.0
2020-02-17,'000688,科创50,1381.5532,1381.5532,1332.9652,1332.9652,1327.224,54.3292,4.0934,4969889,27951676560.0
2020-02-14,'000688,科创50,1327.224,1382.9554,1305.9737,1359.3728,1360.7094,-33.4854,-2.4609,5310166,30495954578.0
2020-02-13,'000688,科创50,1360.7094,1409.6835,1353.0449,1360.1289,1348.7019,12.0075,0.8903,6144055,35045997410.0
2020-02-12,'000688,科创50,1348.7019,1360.549,1274.7963,1274.7963,1283.5724,65.1295,5.0741,4763906,27605196207.0
2020-02-11,'000688,科创50,1283.5724,1318.4202,1266.2142,1318.4202,1322.2502,-38.6778,-2.9251,5037531,26632123773.0
2020-02-10,'000688,科创50,1322.2502,1336.5258,1293.4299,1310.5262,1307.7568,14.4934,1.1083,5932907,30052305965.0
2020-02-07,'000688,科创50,1307.7568,1307.7568,1234.2337,1240.0377,1238.7573,68.9995,5.5701,5664785,32385770513.0
2020-02-06,'000688,科创50,1238.7573,1251.8427,1191.7314,1191.7314,1203.6128,35.1445,2.9199,5589982,28886970285.0
2020-02-05,'000688,科创50,1203.6128,1240.3675,1166.9733,1166.9733,1153.2316,50.3812,4.3687,5860213,31235308672.0
2020-02-04,'000688,科创50,1153.2316,1153.2316,1049.9556,1049.9556,1030.5503,122.6813,11.9044,5286206,25214022851.0
2020-02-03,'000688,科创50,1030.5503,1082.7892,1015.5965,1018.276,1202.1022,-171.5519,-14.271,5466543,22392218949.0
2020-01-23,'000688,科创50,1202.1022,1262.4357,1177.0936,1219.2328,1244.5246,-42.4224,-3.4087,4425934,23901230623.0
2020-01-22,'000688,科创50,1244.5246,1247.6097,1157.2903,1178.7835,1195.0142,49.5104,4.1431,4794740,23124808292.0
2020-01-21,'000688,科创50,1195.0142,1247.8409,1194.7968,1233.6459,1240.5094,-45.4952,-3.6675,4206789,20822897677.0
2020-01-20,'000688,科创50,1240.5094,1270.3586,1208.6903,1239.4391,1238.6638,1.8456,0.149,5202592,25890091114.0
2020-01-17,'000688,科创50,1238.6638,1252.5561,1159.372,1159.372,1154.3028,84.361,7.3084,5873597,26076157662.0
2020-01-16,'000688,科创50,1154.3028,1161.4769,1116.5084,1116.5084,1114.7655,39.5373,3.5467,3085288,16115816599.0
2020-01-15,'000688,科创50,1114.7655,1120.3455,1105.5754,1113.2521,1118.3063,-3.5408,-0.3166,2420464,11554276317.0
2020-01-14,'000688,科创50,1118.3063,1133.8986,1107.7757,1107.7757,1105.8481,12.4582,1.1266,3262464,15303201742.0
2020-01-13,'000688,科创50,1105.8481,1105.8481,1069.7789,1076.7616,1076.4379,29.4102,2.7322,2466259,11640010897.0
2020-01-10,'000688,科创50,1076.4379,1088.5431,1076.4379,1082.3097,1078.3117,-1.8738,-0.1738,2515475,10766677457.0
2020-01-09,'000688,科创50,1078.3117,1081.4038,1060.5802,1060.5802,1051.1599,27.1518,2.583,2843421,12913099511.0
2020-01-08,'000688,科创50,1051.1599,1059.4361,1034.5129,1035.8362,1043.0833,8.0766,0.7743,3207627,13506584528.0
2020-01-07,'000688,科创50,1043.0833,1043.0833,1019.8577,1025.6627,1027.2773,15.806,1.5386,2675922,11953768305.0
2020-01-06,'000688,科创50,1027.2773,1040.1404,1019.9989,1019.9989,1024.4819,2.7954,0.2729,2663012,11978945124.0
2020-01-03,'000688,科创50,1024.4819,1029.0713,1018.6813,1021.6693,1019.7234,4.7585,0.4666,2160583,9677367301.0
2020-01-02,'000688,科创50,1019.7234,1019.9098,1005.6174,1005.6174,1000.0,19.7234,1.9723,2193853,9315104841.0
